species,month,year,gbifID,geometry,decimalLatitude,decimalLongitude,elev,ID,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,10,2021,3646226751,"c(-87.63194, 20.645746)",20.645746,-87.63194,26,2883,25.412500381469727,27.30000114440918,22.950000762939453,1185,188,44,54.26029586791992,506,137,428,145,12.475000381469727,71.28571319580078,181.46034240722656,33.5,16,17.5,26.633333206176758,24.416667938232422
Icterus auratus,11,2021,3646034917,"c(-88.30336, 20.64442)",20.64442,-88.30336,31,2884,25.77083396911621,27.733333587646484,23.266666412353516,1181,201,31,65.134674072265625,538,105,425,108,13.975000381469727,70.9390869140625,184.60594177246094,35.400001525878906,15.699999809265137,19.700000762939453,27.266666412353516,23.850000381469727
Icterus auratus,7,2021,3645931776,"c(-90.52334, 19.803354)",19.803354,-90.52334,38,2885,26.537500381469727,28.71666717529297,23.75,1174,231,16,83.63365936279297,618,56,257,85,12.358332633972168,65.043853759765625,204.9293212890625,36.20000076293945,17.200000762939453,19,27.799999237060547,26.100000381469727
Icterus auratus,7,2021,3645913690,"c(-88.34603, 18.229748)",18.229748,-88.34603,14,2886,26.15833282470703,27.69999885559082,23.833332061767578,1389,227,28,59.01100158691406,545,102,477,207,9.699999809265137,68.30986022949219,164.89434814453125,32.599998474121094,18.399999618530273,14.19999885559082,27.266666412353516,25.516666412353516
Icterus auratus,6,2021,3645536931,"c(-89.637566, 20.872108)",20.872108,-89.637566,13,2887,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,12,2021,3645527173,"c(-86.95854, 20.758556)",20.758556,-86.95854,4,2888,26.179166793823242,28.299999237060547,23.600000381469727,1301,203,38,52.009769439697266,545,138,402,196,9.591666221618652,64.37359619140625,193.63107299804688,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.049999237060547
Icterus auratus,9,2021,3645391006,"c(-89.60272, 20.822691)",20.822691,-89.60272,14,2889,25.862499237060547,27.983333587646484,23.116666793823242,1033,178,24,72.541351318359375,512,75,247,96,13.558333396911621,67.1204605102539,200.88583374023438,36,15.800000190734863,20.200000762939453,27.116666793823242,25.5
Icterus auratus,11,2021,3645113486,"c(-88.01594, 19.592896)",19.592896,-88.01594,16,2890,26.141666412353516,27.866666793823242,23.766666412353516,1267,213,38,55.564910888671875,533,131,450,158,11.5,70.1219482421875,172.87454223632813,33.900001525878906,17.5,16.400001525878906,27.28333282470703,25.266666412353516
Icterus auratus,9,2021,3644268633,"c(-89.64069, 20.869293)",20.869293,-89.64069,13,2891,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,11,2021,3644172880,"c(-87.07298, 20.632374)",20.632374,-87.07298,8,2892,26.329166412353516,28.366666793823242,23.799999237060547,1339,218,36,53.599098205566406,564,140,416,202,9.891666412353516,65.50773620605469,188.43203735351563,33.29999923706055,18.200000762939453,15.099998474121094,27.600000381469727,25.28333282470703
Icterus auratus,3,2021,3643685496,"c(-89.558426, 20.820068)",20.820068,-89.558426,13,2894,25.8125,27.933334350585938,23.03333282470703,1025,177,24,72.690155029296875,508,76,247,92,13.52500057220459,66.9554443359375,202.7327423095703,36,15.800000190734863,20.200000762939453,27.100000381469727,25.433334350585938
Icterus auratus,6,2021,3643574171,"c(-88.30703, 18.46494)",18.46494,-88.30703,10,2895,26.137500762939453,27.733333587646484,23.78333282470703,1245,200,22,61.334869384765625,506,93,493,164,9.158332824707031,66.849151611328125,167.25218200683594,32.29999923706055,18.600000381469727,13.69999885559082,27.233333587646484,25.5
Icterus auratus,3,2021,3643521156,"c(-87.12282, 20.89509)",20.89509,-87.12282,19,2896,25.608333587646484,27.733333587646484,22.950000762939453,1277,201,42,50.87360382080078,531,145,415,188,10.833333969116211,66.0569076538086,198.78990173339844,33.20000076293945,16.799999237060547,16.400001525878906,27.049999237060547,24.383333206176758
Icterus auratus,5,2021,3642370511,"c(-87.04623, 20.665644)",20.665644,-87.04623,12,2897,26.179166793823242,28.266666412353516,23.633333206176758,1340,216,36,53.91910934448242,570,138,419,197,9.641666412353516,64.70918273925781,190.98377990722656,33.099998474121094,18.200000762939453,14.89999771118164,27.450000762939453,25.100000381469727
Icterus auratus,9,2021,3641737734,"c(-90.45306, 19.871088)",19.871088,-90.45306,29,2898,26.47916603088379,28.600000381469727,23.66666603088379,1158,232,17,83.71678161621094,610,57,414,80,12.208333015441895,65.28520202636719,204.2776641845703,35.900001525878906,17.200000762939453,18.700000762939453,27.816667556762695,25.950000762939453
Icterus auratus,5,2021,3641457377,"c(-89.59037, 20.787771)",20.787771,-89.59037,15,2899,25.837499618530273,27.96666717529297,23.08333396911621,1044,180,24,72.53331756591797,517,76,251,96,13.658332824707031,66.9526138305664,201.49583435058594,36.099998474121094,15.699999809265137,20.39999771118164,27.083332061767578,25.5
Icterus auratus,5,2021,3639747743,"c(-89.641556, 21.220297)",21.220297,-89.641556,3,2900,25.995834350585938,27.933332443237305,23.28333282470703,742,136,21,62.06649398803711,319,69,237,100,11.175000190734863,66.12425994873047,193.09042358398438,34.29999923706055,17.399999618530273,16.899999618530273,27,25.366666793823242
Icterus auratus,1,2020,3639602390,"c(-87.613, 20.0788)",20.0788,-87.613,10,2901,25.91666603088379,27.616666793823242,23.66666603088379,1209,187,38,52.158573150634766,501,130,388,183,10.933333396911621,70.99567413330078,165.64382934570313,33,17.600000381469727,15.399999618530273,27.066665649414063,25.016666412353516
Icterus auratus,6,2021,3639211868,"c(-89.637436, 20.872072)",20.872072,-89.637436,13,2902,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,4,2021,3638986584,"c(-90.495155, 19.873055)",19.873055,-90.495155,4,2903,26.65416717529297,28.733333587646484,23.883333206176758,1144,229,16,84.0595474243164,604,54,409,79,11.991666793823242,65.8882827758789,200.65188598632813,35.79999923706055,17.600000381469727,18.19999885559082,28.016666412353516,26.083332061767578
Icterus auratus,2,2021,3638978869,"c(-89.915596, 18.539314)",18.539314,-89.915596,154,2904,25.762500762939453,27.916667938232422,22.933332443237305,1044,212,24,67.27880096435547,480,78,246,112,13.508333206176758,67.54166412353516,208.26258850097656,35.900001525878906,15.899999618530273,20.000001907348633,26.58333396911621,25.383333206176758
Icterus auratus,11,2020,3638778593,"c(-88.633194, 21.111277)",21.111277,-88.633194,16,2905,25.737499237060547,27.466665267944336,23.383333206176758,1359,205,40,59.79775619506836,599,129,483,174,13.57499885559082,71.82540130615234,168.92872619628906,35.099998474121094,16.200000762939453,18.89999771118164,26.91666603088379,25.28333282470703
Icterus auratus,11,2021,3638534762,"c(-88.12964, 21.49225)",21.49225,-88.12964,5,2906,25.774999618530273,27.5,23.299999237060547,890,147,21,54.34844207763672,365,85,278,142,12.366666793823242,71.4836196899414,176.46144104003906,33.900001525878906,16.600000381469727,17.30000114440918,26.866666793823242,25.066665649414063
Icterus auratus,7,2021,3638340146,"c(-88.33032, 18.197124)",18.197124,-88.33032,11,2907,26.245832443237305,27.766666412353516,23.91666603088379,1417,230,29,57.869503021240234,554,106,480,215,9.641666412353516,67.89905548095703,164.7926788330078,32.70000076293945,18.5,14.200000762939453,27.366666793823242,25.600000381469727
Icterus auratus,3,2021,3638234030,"c(-86.95585, 20.782284)",20.782284,-86.95585,4,2908,26.149999618530273,28.28333282470703,23.549999237060547,1291,202,38,51.8676643371582,541,139,400,193,9.649999618530273,64.33332824707031,194.854248046875,33.20000076293945,18.200000762939453,15,27.46666717529297,25
Icterus auratus,11,2004,3637286032,"c(-87.1746, 21.11125)",21.11125,-87.1746,11,2909,25.420833587646484,27.516666412353516,22.71666717529297,1245,200,42,51.45982360839844,514,141,426,173,11.641666412353516,68.48039245605469,200.30044555664063,33.20000076293945,16.200000762939453,17,26.883333206176758,24.19999885559082
Icterus auratus,11,2021,3637091593,"c(-89.662094, 21.275833)",21.275833,-89.662094,1,2910,25.962499618530273,27.78333282470703,23.316667556762695,689,128,20,61.43773651123047,296,67,213,99,10.008333206176758,66.28035736083984,186.65870666503906,33.29999923706055,18.200000762939453,15.099998474121094,27.116666793823242,25.149999618530273
Icterus auratus,5,2021,3637016653,"c(-88.24463, 20.642416)",20.642416,-88.24463,25,2911,25.84583282470703,27.799999237060547,23.383333206176758,1162,197,31,64.8264389038086,528,105,417,106,14.075000762939453,71.08586120605469,182.77481079101563,35.5,15.699999809265137,19.799999237060547,27.33333396911621,23.933332443237305
Icterus auratus,11,2021,3636271089,"c(-86.822914, 21.012407)",21.012407,-86.822914,6,2912,26.22916603088379,28.450000762939453,23.600000381469727,1244,196,39,49.5449333190918,509,137,391,188,9.608333587646484,63.6313362121582,199.67538452148438,33.400001525878906,18.299999237060547,15.10000228881836,27.650001525878906,24.96666717529297
Icterus auratus,9,2021,3636224438,"c(-89.641, 20.869)",20.869,-89.641,13,2913,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,6,2021,3635590511,"c(-87.04103, 20.671822)",20.671822,-87.04103,10,2914,26.179166793823242,28.25,23.633333206176758,1338,215,36,53.67098617553711,568,138,418,198,9.574999809265137,64.6959457397461,191.07896423339844,33.099998474121094,18.299999237060547,14.799999237060547,27.46666717529297,25.08333396911621
Icterus auratus,4,2021,3635303108,"c(-86.91456, 21.254782)",21.254782,-86.91456,11,2915,25.70833396911621,27.950000762939453,22.96666717529297,1227,192,40,46.816524505615234,485,141,400,200,10.583333015441895,65.7349853515625,206.8797607421875,33.20000076293945,17.100000381469727,16.100000381469727,27.200000762939453,24.416667938232422
Icterus auratus,4,2021,3634909038,"c(-88.38031, 18.395475)",18.395475,-88.38031,5,2916,26.049999237060547,27.649999618530273,23.633333206176758,1256,208,22,63.400306701660156,511,88,509,158,9.899999618530273,67.80821990966797,171.0130157470703,32.599998474121094,18,14.599998474121094,27.599998474121094,25.46666717529297
Icterus auratus,8,2021,3633687343,"c(-90.47249, 19.876501)",19.876501,-90.47249,6,2917,26.575000762939453,28.649999618530273,23.799999237060547,1147,230,16,84.191253662109375,606,56,410,77,11.883333206176758,65.653778076171875,200.26686096191406,35.70000076293945,17.600000381469727,18.100000381469727,27.950000762939453,25.983333587646484
Icterus auratus,5,2021,3632634336,"c(-88.45636, 20.59172)",20.59172,-88.45636,32,2918,25.774999618530273,27.733333587646484,23.200000762939453,1202,207,32,65.51445770263672,552,104,429,111,14,70.35176086425781,188.2635955810547,35.5,15.600000381469727,19.899999618530273,27.266666412353516,23.850000381469727
Icterus auratus,5,2021,3632296642,"c(-87.087425, 20.8708)",20.8708,-87.087425,17,2919,25.679166793823242,27.833332061767578,23,1298,201,42,49.25521469116211,532,146,411,205,10.591667175292969,65.38065338134766,199.75503540039063,33.20000076293945,17,16.200000762939453,27.116666793823242,24.46666717529297
Icterus auratus,3,2021,3632124124,"c(-89.603905, 20.822897)",20.822897,-89.603905,14,2920,25.862499237060547,27.983333587646484,23.116666793823242,1033,178,24,72.541351318359375,512,75,247,96,13.558333396911621,67.1204605102539,200.88583374023438,36,15.800000190734863,20.200000762939453,27.116666793823242,25.5
Icterus auratus,6,2021,3631627268,"c(-89.2849, 21.0721)",21.0721,-89.2849,12,2921,25.84166717529297,27.933334350585938,23.03333282470703,891,159,20,67.978973388671875,417,73,319,101,13.033333778381348,66.83760833740234,203.278076171875,35.5,16,19.5,27.233333587646484,25.366666793823242
Icterus auratus,5,2021,3630642741,"c(-90.19854, 20.796324)",20.796324,-90.19854,6,2923,26.54166603088379,28.28333282470703,24.116666793823242,803,143,11,75.95050048828125,398,44,304,78,12.883333206176758,70.78754425048828,173.150390625,35.5,17.299999237060547,18.200000762939453,27.733333587646484,26.16666603088379
Icterus auratus,11,2004,3629985332,"c(-88.13254, 21.571089)",21.571089,-88.13254,6,2925,25.712499618530273,27.450000762939453,23.25,752,126,18,53.5178108215332,306,74,263,121,11.375,71.09375,176.3277587890625,33.20000076293945,17.200000762939453,16,26.916667938232422,24.899999618530273
Icterus auratus,12,2021,3628183840,"c(-87.61864, 20.07539)",20.07539,-87.61864,14,2926,25.883333206176758,27.566667556762695,23.633333206176758,1208,187,37,52.3648567199707,501,129,390,180,11,71.42857360839844,164.51490783691406,33,17.600000381469727,15.399999618530273,27.03333282470703,24.983333587646484
Icterus auratus,11,2021,3627810355,"c(-89.018394, 20.932423)",20.932423,-89.018394,15,2927,25.754165649414063,27.766666412353516,23.03333282470703,999,179,21,70.68795013427734,481,76,363,103,13.674999237060547,68.37499237060547,196.95936584472656,35.70000076293945,15.699999809265137,20,27.100000381469727,25.316665649414063
Icterus auratus,3,2021,3627412472,"c(-86.849815, 21.044308)",21.044308,-86.849815,4,2928,26.191665649414063,28.41666603088379,23.549999237060547,1242,194,40,48.624393463134766,503,140,391,191,10.183333396911621,64.86199951171875,200.5088348388672,33.599998474121094,17.899999618530273,15.69999885559082,27.616666793823242,24.950000762939453
Icterus auratus,8,2021,3625925496,"c(-89.64644, 20.444456)",20.444456,-89.64644,39,2929,25.58333396911621,27.799999237060547,22.683334350585938,1106,201,24,71.92772674560547,538,84,281,89,14.5,66.82027435302734,210.98611450195313,36.5,14.800000190734863,21.700000762939453,26.899999618530273,23.58333396911621
Icterus auratus,6,2021,3625537624,"c(-88.10877, 19.022047)",19.022047,-88.10877,8,2930,26.087499618530273,27.616666793823242,23.899999618530273,1407,213,36,52.196563720703125,568,125,467,214,11.308333396911621,72.95699310302734,156.55560302734375,33.5,18,15.5,27.200000762939453,25.350000381469727
Icterus auratus,5,2021,3625188707,"c(-90.19957, 20.79144)",20.79144,-90.19957,6,2931,26.554166793823242,28.299999237060547,24.133333206176758,802,143,12,76.38954162597656,399,44,305,74,12.908333778381348,70.53734588623047,173.0010223388672,35.599998474121094,17.299999237060547,18.299999237060547,27.733333587646484,26.183332443237305
Icterus auratus,5,2021,3624670206,"c(-89.638115, 20.872011)",20.872011,-89.638115,13,2932,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,10,2021,3624646561,"c(-86.793175, 21.14801)",21.14801,-86.793175,3,2933,26.387500762939453,28.549999237060547,23.816667556762695,1223,195,38,49.80854034423828,499,135,395,181,10.241666793823242,65.651702880859375,196.134521484375,33.70000076293945,18.100000381469727,15.600000381469727,27.850000381469727,25.100000381469727
Icterus auratus,5,2021,3624132303,"c(-90.57391, 19.82185)",19.82185,-90.57391,40,2934,26.462499618530273,28.566667556762695,23.71666717529297,1148,228,16,85.20673370361328,612,53,252,78,11.941665649414063,65.2550048828125,200.02413940429688,35.79999923706055,17.5,18.299999237060547,27.71666717529297,25.983333587646484
Icterus auratus,4,2021,3623243385,"c(-89.60325, 20.828184)",20.828184,-89.60325,13,2935,25.879165649414063,27.983333587646484,23.133333206176758,1032,178,24,72.47762298583984,511,75,247,96,13.491666793823242,67.12271881103516,199.84605407714844,36,15.899999618530273,20.100000381469727,27.116666793823242,25.516666412353516
Icterus auratus,5,2021,3621106383,"c(-89.64421, 21.221104)",21.221104,-89.64421,2,2936,25.995834350585938,27.950000762939453,23.28333282470703,742,136,21,62.05165100097656,319,69,237,101,11.125,66.220245361328125,193.47845458984375,34.29999923706055,17.5,16.799999237060547,27.01666831970215,25.33333396911621
