species,decimalLatitude,decimalLongitude,month,year,gbifID
Icterus auratus,21.001799,-89.539215,7,2018,2190362390
Icterus auratus,18.317879,-88.18308,7,2018,2189645166
Icterus auratus,20.471634,-89.722084,4,1980,2189620409
Icterus auratus,19.930101,-88.80589,6,2018,2189453715
Icterus auratus,20.815798,-89.513695,7,2018,2188164230
Icterus auratus,21.062315,-89.52205,6,2018,2187177778
Icterus auratus,20.405752,-89.776,6,2018,2185263214
Icterus auratus,20.355938,-89.767235,6,2018,2185081509
Icterus auratus,20.648527,-87.06794,1,2013,2181969858
Icterus auratus,21.143652,-86.81922,8,2018,2181239689
Icterus auratus,18.453423,-88.304726,11,2014,2181232757
Icterus auratus,18.62592,-87.7559,8,2018,2180341327
Icterus auratus,18.503843,-88.29537,8,2018,2179897138
Icterus auratus,21.07333,-89.52083,6,2018,2178817804
Icterus auratus,20.487734,-87.246544,3,2010,2178193610
Icterus auratus,20.45595,-87.39282,5,2018,2177503063
Icterus auratus,19.61083,-88.01564,8,2018,2176767159
Icterus auratus,18.442036,-90.78959,6,2018,2176007876
Icterus auratus,18.380898,-88.39735,4,2018,2174768406
Icterus auratus,19.476358,-88.054634,5,2018,2174756097
Icterus auratus,21.34035,-87.40316,5,2018,2173342206
Icterus auratus,20.385809,-87.334305,5,2018,2171674865
Icterus auratus,20.017508,-87.47806,5,2018,2171106002
Icterus auratus,20.351442,-87.574524,5,2018,2171082964
Icterus auratus,20.812479,-89.561966,5,2018,2170955326
Icterus auratus,19.929214,-88.80685,4,2018,2170518349
Icterus auratus,20.511204,-86.948524,5,2018,2169631189
Icterus auratus,20.51049,-86.9419,5,2018,2168877068
Icterus auratus,21.213575,-89.32784,5,2018,2168145224
Icterus auratus,20.457655,-87.39299,5,2018,2167954905
Icterus auratus,21.327436,-89.3485,5,2018,2167070332
Icterus auratus,20.970081,-89.63376,5,2018,2166688926
Icterus auratus,20.563116,-89.285416,5,2018,2165163294
Icterus auratus,20.746622,-86.9791,4,2018,2165121426
Icterus auratus,20.90752,-86.99047,5,2018,2164700071
Icterus auratus,20.280151,-87.4858,5,2018,2164147316
Icterus auratus,20.5624,-89.95346,6,2018,2163111372
Icterus auratus,18.821714,-89.16347,5,2018,2163005886
Icterus auratus,21.156118,-89.66043,5,2018,2161776400
Icterus auratus,18.308819,-88.18095,4,2018,2161695071
Icterus auratus,20.54811,-89.29597,5,2018,2161429029
Icterus auratus,20.993786,-88.2946,5,2018,2159725112
Icterus auratus,20.512478,-87.2473,5,2013,2159461058
Icterus auratus,21.197931,-89.94664,10,2015,2159400622
Icterus auratus,20.211864,-87.43268,4,1995,2159173030
Icterus auratus,20.988407,-86.874435,3,2011,2158851122
Icterus auratus,20.19702,-88.37396,3,2018,2158554377
Icterus auratus,20.218405,-87.435844,5,2018,2158429006
Icterus auratus,21.34299,-89.30887,5,2018,2158238555
Icterus auratus,21.156507,-89.11039,5,2018,2156847511
Icterus auratus,18.323606,-88.17717,4,2018,2156571989
Icterus auratus,21.03262,-86.85363,4,2018,2156065128
Icterus auratus,20.19654,-88.3722,2,2018,2155567013
Icterus auratus,20.870361,-87.08731,4,2018,2154693855
Icterus auratus,20.201584,-87.45698,5,2018,2154530131
Icterus auratus,20.744438,-86.9769,4,2018,2153924674
Icterus auratus,20.147985,-87.45857,4,2018,2153585358
Icterus auratus,20.010801,-87.48001,1,2009,2153390745
Icterus auratus,20.491377,-87.73149,2,2005,2152141106
Icterus auratus,20.440493,-87.28908,4,2018,2151234418
Icterus auratus,20.194363,-87.464455,3,2018,2150155252
Icterus auratus,20.198587,-87.464165,3,2018,2150151050
Icterus auratus,21.266535,-87.61656,2,2018,2149928909
Icterus auratus,20.66346,-87.03345,4,2018,2149740097
Icterus auratus,20.214054,-87.456276,4,2018,2149567654
Icterus auratus,21.049105,-86.90759,4,2018,2148451473
Icterus auratus,20.430016,-87.30323,3,2017,2146454720
Icterus auratus,21.14144,-89.135574,5,2018,2145834243
Icterus auratus,20.07649,-87.60953,3,2018,2145778272
Icterus auratus,20.821672,-88.180214,3,2017,2145713824
Icterus auratus,21.162977,-89.09846,5,2018,2145329646
Icterus auratus,20.857147,-87.12229,3,2018,2144938851
Icterus auratus,20.844936,-87.16454,3,2018,2144719794
Icterus auratus,20.924566,-87.128235,4,2016,2144584342
Icterus auratus,20.54621,-86.90518,3,2018,2144002841
Icterus auratus,20.135025,-87.582405,2,2018,2143809014
Icterus auratus,20.489557,-87.73765,2,2018,2143026451
Icterus auratus,20.311085,-86.93741,2,2018,2142564300
Icterus auratus,20.867123,-89.590805,4,2018,2142438092
Icterus auratus,20.631218,-89.46103,2,2018,2142418410
Icterus auratus,21.22154,-89.30915,3,2018,2141737258
Icterus auratus,20.85837,-90.383,2,2018,2141074007
Icterus auratus,21.203419,-89.27061,3,2018,2140684632
Icterus auratus,20.382635,-87.32448,3,2018,2140183133
Icterus auratus,20.475466,-87.73685,2,2018,2140028797
Icterus auratus,20.877726,-89.79083,3,2018,2139646114
Icterus auratus,20.809168,-87.90341,3,2018,2139431819
Icterus auratus,19.945114,-87.457726,3,2018,2139390469
Icterus auratus,20.596539,-89.00616,3,2018,2139268029
Icterus auratus,19.875566,-88.07833,2,2018,2138156207
Icterus auratus,20.591303,-88.172,2,2018,2138040835
Icterus auratus,20.764677,-86.95225,4,2018,2137683398
Icterus auratus,21.50209,-88.09053,4,2008,2137319120
Icterus auratus,20.6703,-87.0281,3,2018,2136492719
Icterus auratus,20.58876,-87.128105,2,2018,2135752005
Icterus auratus,18.699478,-87.72775,2,2018,2135750281
Icterus auratus,20.077417,-87.61554,2,2018,2135003079
Icterus auratus,20.430172,-87.29264,2,2018,2134639561
Icterus auratus,21.458847,-88.12288,1,2018,2134412824
Icterus auratus,21.437601,-87.95715,1,2018,2134367408
Icterus auratus,20.72792,-88.19881,3,2018,2134248781
Icterus auratus,18.410696,-88.395935,2,2018,2133973577
Icterus auratus,20.618801,-87.084145,3,2018,2133415507
Icterus auratus,20.762178,-86.96211,1,2018,2133013974
Icterus auratus,20.10841,-87.58734,5,2017,2132933845
Icterus auratus,21.04322,-86.90384,4,2018,2132137576
Icterus auratus,21.05072,-86.85112,11,2010,2130933382
Icterus auratus,18.322388,-88.51274,2,2018,2130887198
Icterus auratus,18.317602,-88.18319,1,2018,2130680062
Icterus auratus,21.346342,-89.23624,2,2018,2130678941
Icterus auratus,20.873562,-90.390045,1,2018,2130497857
Icterus auratus,21.218428,-87.72077,1,2018,2129956645
Icterus auratus,20.572542,-88.505005,1,2018,2129319484
Icterus auratus,20.815504,-89.56375,1,2018,2128169851
Icterus auratus,20.681273,-88.57133,2,2018,2128066424
Icterus auratus,21.061134,-89.64033,1,2018,2127959550
Icterus auratus,20.40497,-87.30968,2,2018,2127450381
Icterus auratus,18.088333,-88.26059,2,2018,2127182123
Icterus auratus,20.478222,-87.25292,1,2018,2126544541
Icterus auratus,20.897223,-89.994446,3,2018,2126040884
Icterus auratus,20.380032,-89.75727,3,2018,2125955007
Icterus auratus,18.34181,-88.167305,2,2018,2125773478
Icterus auratus,20.72498,-88.85024,1,2018,2125660937
Icterus auratus,18.322468,-88.5127,1,2018,2124675871
Icterus auratus,19.546585,-89.07745,3,2018,2122829008
Icterus auratus,20.210274,-87.45022,1,2018,2122762779
Icterus auratus,21.446539,-88.13825,1,2018,2121936204
Icterus auratus,19.570948,-88.01635,12,2017,2121528546
Icterus auratus,21.192528,-88.16841,1,2018,2121185452
Icterus auratus,18.325,-88.174,1,2018,2121016710
Icterus auratus,20.206017,-87.43197,1,2018,2120817804
Icterus auratus,21.197962,-89.94679,1,2018,2120052216
Icterus auratus,18.31808,-88.1831,1,2018,2119905275
Icterus auratus,20.391691,-87.31936,3,2018,2119837460
Icterus auratus,20.853529,-90.396515,12,2017,2119679963
Icterus auratus,20.856848,-90.19029,1,2018,2119500167
Icterus auratus,20.997671,-89.61182,1,2018,2119416197
Icterus auratus,20.857666,-86.89942,1,2018,2119267272
Icterus auratus,20.488922,-90.24578,12,2017,2119243094
Icterus auratus,21.2377,-86.7364,1,1996,2119226023
Icterus auratus,21.147617,-89.80053,1,2018,2119111890
Icterus auratus,20.641085,-87.06171,1,2018,2118820279
Icterus auratus,18.32267,-88.512924,3,2018,2118571323
Icterus auratus,20.211418,-87.46535,5,2002,2117033422
Icterus auratus,20.58248,-89.03831,12,2017,2116891555
Icterus auratus,20.362822,-87.33499,10,2013,2116763223
Icterus auratus,21.02788,-86.824875,1,2018,2116227151
Icterus auratus,20.86028,-87.011826,12,2017,2116183455
Icterus auratus,20.397024,-87.31231,2,2018,2115462463
Icterus auratus,20.611603,-87.08623,12,2017,2115059028
Icterus auratus,20.32,-87.366585,7,2017,2114937159
Icterus auratus,20.596754,-88.153694,2,2018,2113916980
Icterus auratus,21.603582,-88.14401,2,2018,2113374288
Icterus auratus,21.31336,-89.3531,2,2018,2113107683
Icterus auratus,19.154804,-88.18405,12,2017,2112823867
Icterus auratus,21.28889,-89.637505,11,2017,2111585225
Icterus auratus,18.27472,-88.35821,11,2017,2111154821
Icterus auratus,20.540115,-88.67516,12,2017,2109812421
Icterus auratus,19.564156,-89.070625,11,2017,2109801085
Icterus auratus,20.934507,-89.018394,1,2014,2109795644
Icterus auratus,20.202234,-87.449036,12,2017,2109270713
Icterus auratus,18.47452,-89.890755,12,2017,2109001728
Icterus auratus,21.159412,-90.04838,12,2017,2108953633
Icterus auratus,18.246223,-88.37376,11,2017,2108223944
Icterus auratus,18.675844,-88.38881,11,2017,2108042328
Icterus auratus,19.594109,-88.013824,11,2017,2108024762
Icterus auratus,20.8935,-90.00371,1,2018,2107934197
Icterus auratus,20.214785,-87.42993,1,2018,2107902578
Icterus auratus,19.572588,-88.04259,5,2017,2107802745
Icterus auratus,21.092209,-89.59608,1,2018,2107688030
Icterus auratus,20.379395,-89.78715,11,2017,2107464449
Icterus auratus,21.132303,-89.61416,1,2018,2105324209
Icterus auratus,21.577133,-88.07382,3,2009,2105104573
Icterus auratus,20.889313,-89.06618,11,2017,2103292396
Icterus auratus,18.322462,-88.5127,12,2017,2102287757
Icterus auratus,20.769405,-86.94812,11,2017,2102233926
Icterus auratus,18.71481,-88.37852,6,2017,2102214753
Icterus auratus,20.360819,-87.33351,1,2016,2101924972
Icterus auratus,20.597168,-89.01621,12,2017,2099921407
Icterus auratus,18.321796,-88.51252,10,2017,2098311665
Icterus auratus,20.871412,-87.082016,12,2017,2097587157
Icterus auratus,20.982677,-89.89945,1,2009,2097374256
Icterus auratus,19.58399,-88.038155,12,2017,2096914583
Icterus auratus,20.622824,-87.14435,11,2017,2095966943
Icterus auratus,20.862461,-86.988655,8,2017,2094749078
Icterus auratus,21.573725,-88.159485,7,2017,2094445236
Icterus auratus,19.729692,-90.5397,9,2017,2091897048
Icterus auratus,18.322025,-88.51285,10,2017,2089121597
Icterus auratus,21.566196,-88.08474,7,2017,2088718327
Icterus auratus,19.927753,-90.38605,6,2017,2087873411
Icterus auratus,20.812881,-89.562,8,2017,2086450922
Icterus auratus,20.431236,-87.37996,7,2017,2085493593
Icterus auratus,20.98769,-86.82795,7,2017,2085390530
Icterus auratus,21.045965,-89.62176,8,2017,2084806078
Icterus auratus,20.571484,-88.50646,10,2017,2084732790
Icterus auratus,20.391966,-87.31917,8,2017,2084669214
Icterus auratus,21.04229,-89.65455,7,2017,2083460129
Icterus auratus,20.203554,-87.4794,6,2017,2083048526
Icterus auratus,19.035563,-88.173676,6,2017,2082926120
Icterus auratus,18.282785,-88.28938,7,2017,2082304277
Icterus auratus,21.253542,-89.81664,7,2017,2081600983
Icterus auratus,20.3638,-89.766556,6,2017,2081530880
Icterus auratus,20.666182,-87.03474,6,2017,2079764417
Icterus auratus,20.676857,-88.56848,6,2017,2079673020
Icterus auratus,18.317884,-88.18313,6,2017,2078773122
Icterus auratus,21.026821,-89.55901,6,2017,2078190449
Icterus auratus,20.4275,-87.314445,8,2017,2076959786
Icterus auratus,20.162416,-88.33991,3,2017,2075642004
Icterus auratus,20.099545,-87.63187,8,2017,2075341845
Icterus auratus,18.317955,-88.18315,7,2017,2074625336
Icterus auratus,20.746874,-86.97895,6,2017,2073997040
Icterus auratus,19.932947,-90.38025,6,2017,2073809798
Icterus auratus,18.772253,-88.33407,6,2017,2073072372
Icterus auratus,19.156773,-88.20321,5,2017,2072360949
Icterus auratus,20.229103,-87.45861,5,2017,2072358490
Icterus auratus,19.155378,-88.18374,5,2017,2072356881
Icterus auratus,21.154625,-88.18324,5,2017,2071978167
Icterus auratus,20.746513,-89.296715,5,2017,2071452700
Icterus auratus,21.406637,-87.10284,5,2017,2071441144
Icterus auratus,20.64029,-87.058426,7,2017,2070757655
Icterus auratus,21.042252,-89.654495,5,2017,2070567844
Icterus auratus,18.283915,-88.29057,7,2017,2070559498
Icterus auratus,20.513147,-87.24692,5,2017,2069974937
Icterus auratus,21.091368,-89.596924,4,2017,2069291702
Icterus auratus,21.359013,-88.887794,5,2017,2068836085
Icterus auratus,20.709543,-88.188095,4,2017,2066308042
Icterus auratus,19.875338,-90.48796,5,2017,2066070466
Icterus auratus,20.298046,-87.40342,5,2017,2065380678
Icterus auratus,19.935831,-90.38198,5,2017,2065020023
Icterus auratus,19.91587,-90.358025,5,2017,2064690391
Icterus auratus,20.813028,-89.56477,4,2017,2064528055
Icterus auratus,20.61283,-87.08482,6,2017,2061893051
Icterus auratus,21.042356,-89.65445,5,2017,2061827919
Icterus auratus,21.092388,-89.596146,4,2017,2061740424
Icterus auratus,20.589483,-88.50066,6,2017,2061585836
Icterus auratus,20.996765,-89.57906,5,2017,2061570758
Icterus auratus,21.091532,-89.598,6,2017,2061143856
Icterus auratus,21.04231,-89.65419,6,2017,2061082976
Icterus auratus,21.129297,-89.77921,4,2017,2059423119
Icterus auratus,20.726093,-89.224106,4,2017,2059406660
Icterus auratus,20.077852,-87.615326,4,2017,2059338523
Icterus auratus,20.729856,-89.248665,4,2017,2059029137
Icterus auratus,21.091423,-89.59801,2,2017,2058925788
Icterus auratus,20.746489,-89.29671,5,2017,2055926331
Icterus auratus,20.421736,-87.300766,4,2017,2055048678
Icterus auratus,18.608372,-92.2184,3,2017,2053180209
Icterus auratus,20.74753,-88.12435,5,2017,2053052695
Icterus auratus,19.662983,-90.69754,5,2017,2052949496
Icterus auratus,20.0372,-88.53329,5,2017,2052828510
Icterus auratus,21.130756,-89.64556,3,2017,2052432232
Icterus auratus,18.317646,-88.18304,4,2017,2052176568
Icterus auratus,20.948086,-89.57749,3,2017,2052035277
Icterus auratus,20.986336,-86.82936,3,2017,2051206216
Icterus auratus,21.152424,-89.68997,3,2017,2050580653
Icterus auratus,20.078426,-87.61549,4,2017,2048108053
Icterus auratus,20.993362,-89.62266,3,2017,2047919553
Icterus auratus,18.616674,-89.554634,3,2017,2047445773
Icterus auratus,20.488451,-87.24629,2,2017,2047311267
Icterus auratus,18.317827,-88.182846,3,2017,2046958749
Icterus auratus,20.739258,-86.97031,2,2017,2046683152
Icterus auratus,20.85128,-89.65265,3,2017,2046579186
Icterus auratus,20.488441,-87.252014,3,2017,2046447118
Icterus auratus,21.264076,-87.749825,2,2017,2046044533
Icterus auratus,18.30516,-88.45635,4,2017,2045577850
Icterus auratus,21.130032,-89.69378,3,2017,2045174521
Icterus auratus,21.16039,-89.660484,3,2017,2045170376
Icterus auratus,20.079319,-87.616234,3,2017,2045099179
Icterus auratus,20.905853,-88.14026,3,2017,2045025769
Icterus auratus,20.866611,-89.62358,2,2017,2044875933
Icterus auratus,20.86611,-90.398384,4,2017,2044616069
Icterus auratus,20.42411,-87.72658,2,2017,2043355887
Icterus auratus,20.350815,-87.3585,2,2017,2043006696
Icterus auratus,19.859818,-90.51123,4,2017,2042335772
Icterus auratus,20.49035,-87.732025,2,2017,2041729618
Icterus auratus,20.657146,-87.040985,3,2017,2041492225
Icterus auratus,21.57137,-88.139725,1,2017,2041314300
Icterus auratus,20.62921,-87.07524,4,2017,2041135998
Icterus auratus,20.973192,-89.618576,1,2017,2041035231
Icterus auratus,20.31884,-87.37374,3,2017,2040879910
Icterus auratus,19.867363,-90.485825,2,2017,2040829900
Icterus auratus,20.628334,-87.07462,1,2017,2040586304
Icterus auratus,20.364664,-89.76937,1,2017,2040145376
Icterus auratus,21.569347,-88.137505,3,2017,2039809659
Icterus auratus,21.050095,-86.85048,1,2017,2039799253
Icterus auratus,20.686321,-89.65296,3,2017,2039674160
Icterus auratus,19.855852,-90.5259,2,2017,2039603168
Icterus auratus,18.366028,-88.44031,2,2017,2039511650
Icterus auratus,18.724037,-87.70448,3,2017,2038677273
Icterus auratus,20.360794,-89.769684,1,2017,2037143933
Icterus auratus,21.105133,-89.628876,1,2017,2036500745
Icterus auratus,20.852797,-86.890396,1,2017,2036149123
Icterus auratus,20.832903,-86.91237,1,2017,2035996956
Icterus auratus,20.98631,-86.82941,3,2017,2035413130
Icterus auratus,20.991032,-86.857124,1,2017,2034795432
Icterus auratus,19.848597,-90.536446,1,2017,2034788202
Icterus auratus,21.116032,-87.48452,1,2017,2033270937
Icterus auratus,20.199787,-87.43508,1,2017,2032932460
Icterus auratus,20.813211,-89.56202,1,2017,2032573845
Icterus auratus,20.991175,-89.60166,1,2017,2031733531
Icterus auratus,20.453035,-87.2733,2,2017,2031583782
Icterus auratus,20.675323,-87.03198,2,2016,2031419368
Icterus auratus,19.409262,-89.76966,1,2017,2031330914
Icterus auratus,20.982143,-89.68931,1,2017,2030734470
Icterus auratus,20.899195,-88.61478,11,2013,2029324125
Icterus auratus,18.434014,-90.100116,11,1910,1987466128
Icterus auratus,20.668935,-88.578414,7,1937,1987433738
Icterus auratus,21.277001,-86.864998,3,1997,1897579689
Icterus auratus,21.548,-88.070999,5,1989,1897579645
Icterus auratus,21.572001,-88.171997,5,1989,1897579628
Icterus auratus,18.2798594,-92.6313406,8,1998,1895177491
Icterus auratus,18.5398472,-92.5746729,9,1998,1895177410
Icterus auratus,21.198333,-88.79,4,1888,1895087481
Icterus auratus,20.933333,-89.016667,NA,NA,1895087449
Icterus auratus,21.211667,-87.725,6,1885,1895087420
Icterus auratus,21.165,-88.938333,NA,1889,1895087416
Icterus auratus,21.35,-86.821667,11,1885,1895087386
Icterus auratus,20.126667,-88.923333,4,1888,1895087362
Icterus auratus,19.2825,-89.329444,10,2003,1894446743
Icterus auratus,19.325278,-89.683056,9,1996,1894446711
Icterus auratus,20.550508,-87.25342,1,2007,180554721
Icterus auratus,20.627644,-87.06832,2,2004,180551308
Icterus auratus,20.849598,-86.90026,2,2004,180551307
Icterus auratus,20.895702,-86.87542,12,2007,180550538
Icterus auratus,20.489416,-87.73338,8,2002,180549963
Icterus auratus,20.207434,-87.43263,4,2008,180548935
Icterus auratus,20.342052,-87.352295,11,2004,180548737
Icterus auratus,20.492556,-87.72881,1,2008,1795022591
Icterus auratus,19.597641,-90.2304,12,2014,1794958895
Icterus auratus,20.359917,-89.767654,3,1997,1793256678
Icterus auratus,21.15909,-86.83914,10,2008,1791638394
Icterus auratus,21.020498,-87.13523,6,2009,1790938902
Icterus auratus,20.177774,-87.445854,3,2008,1790830955
Icterus auratus,20.499868,-87.22831,2,2012,1790244984
Icterus auratus,20.727083,-89.274254,11,2011,1790165478
Icterus auratus,20.215258,-87.42982,1,1999,1790039814
Icterus auratus,20.45374,-87.27339,2,2016,1790021269
Icterus auratus,20.45483,-87.27499,2,2016,1790013637
Icterus auratus,20.61058,-87.09023,6,1999,1790012685
Icterus auratus,20.683056,-88.56861,3,1981,1789418562
Icterus auratus,20.792528,-89.41548,9,2010,1789125257
Icterus auratus,20.648642,-89.34264,2,2010,1789019283
Icterus auratus,20.683743,-88.57287,2,2008,1788919400
Icterus auratus,20.441551,-86.99614,5,2007,1788733195
Icterus auratus,20.71866,-88.28815,12,2016,1787709397
Icterus auratus,20.840345,-90.39821,3,2003,1787239333
Icterus auratus,20.4902,-87.73225,12,2006,1785226306
Icterus auratus,20.858973,-90.39186,12,2006,1785213844
Icterus auratus,20.360294,-89.76944,5,1990,1784946820
Icterus auratus,21.16533,-86.804695,12,2015,1784253530
Icterus auratus,20.863258,-87.049065,12,2016,1783932049
